F5;F7;F10;F9
101485;5C1181;CAFE PASO KIOSKO - 20603004  / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA;jun-18
101485;5C1181;CAFE PASO KIOSKO - 20603004  / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA;mar-18
101485;5C1181;CAFE PASO KIOSKO - 20603004  / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA;ago-18
100685;5C1181;AUTOSERVICIO - 20603002  / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA;jul-18
100685;5C1181;AUTOSERVICIO - 20603002  / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA;jun-18
100685;5C1181;AUTOSERVICIO - 20603002  / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA;mar-18
100685;5C1181;AUTOSERVICIO - 20603002  / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA;ago-18
101440;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jul-18
101440;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jun-18
101440;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);mar-18
101440;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);ago-18
101739;5C1181;RESTAURANTE - 20603003  / CENTRO URBANO DE RECREACION (CUR);jul-18
101739;5C1181;RESTAURANTE - 20603003  / CENTRO URBANO DE RECREACION (CUR);jun-18
101739;5C1181;RESTAURANTE - 20603003  / CENTRO URBANO DE RECREACION (CUR);mar-18
101739;5C1181;RESTAURANTE - 20603003  / CENTRO URBANO DE RECREACION (CUR);ago-18
101819;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jul-18
101819;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jun-18
101819;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);mar-18
101819;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);ago-18
101924;5C1181;RESTAURANTE - 20603003  / CENTRO URBANO DE RECREACION (CUR);jul-18
101924;5C1181;RESTAURANTE - 20603003  / CENTRO URBANO DE RECREACION (CUR);jun-18
101924;5C1181;RESTAURANTE - 20603003  / CENTRO URBANO DE RECREACION (CUR);mar-18
101924;5C1181;RESTAURANTE - 20603003  / CENTRO URBANO DE RECREACION (CUR);ago-18
101998;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jul-18
101998;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jun-18
101998;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);mar-18
101998;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);ago-18
102061;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jul-18
102061;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jun-18
102061;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);mar-18
102061;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);ago-18
102141;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jul-18
102141;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jun-18
102141;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);mar-18
102141;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);ago-18
100181;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jul-18
100181;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jun-18
100181;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);mar-18
100181;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);ago-18
100961;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jul-18
100961;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jun-18
100961;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);mar-18
100961;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);ago-18
102243;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jul-18
102243;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);jun-18
102243;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);mar-18
102243;5C1181;AUTOSERVICIO - 20603002  / CENTRO URBANO DE RECREACION (CUR);ago-18
101590;5C1181;AUTOSERVICIO - 20603002  / CLUB CALLE 220;jul-18
101590;5C1181;AUTOSERVICIO - 20603002  / CLUB CALLE 220;jun-18
101590;5C1181;AUTOSERVICIO - 20603002  / CLUB CALLE 220;mar-18
101590;5C1181;AUTOSERVICIO - 20603002  / CLUB CALLE 220;ago-18
101697;5C1181;AUTOSERVICIO - 20603002  / CLUB CALLE 220;jul-18
101697;5C1181;AUTOSERVICIO - 20603002  / CLUB CALLE 220;jun-18
101697;5C1181;AUTOSERVICIO - 20603002  / CLUB CALLE 220;mar-18
101697;5C1181;AUTOSERVICIO - 20603002  / CLUB CALLE 220;ago-18
101084;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101084;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101084;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;mar-18
101084;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101537;5C1181;CAFE PASO KIOSKO - 20603004  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101537;5C1181;CAFE PASO KIOSKO - 20603004  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101537;5C1181;CAFE PASO KIOSKO - 20603004  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;mar-18
101537;5C1181;CAFE PASO KIOSKO - 20603004  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101620;5C1181;CAFE PASO KIOSKO - 20603004  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101620;5C1181;CAFE PASO KIOSKO - 20603004  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101620;5C1181;CAFE PASO KIOSKO - 20603004  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;mar-18
101620;5C1181;CAFE PASO KIOSKO - 20603004  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100290;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100290;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100290;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;mar-18
100290;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100439;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100439;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100439;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;mar-18
100439;5C1181;AUTOSERVICIO - 20603002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101022;5E1181;GIRARDOT / GIRARDOT;jul-18
101022;5E1181;GIRARDOT / GIRARDOT;jun-18
101022;5E1181;GIRARDOT / GIRARDOT;mar-18
101022;5E1181;GIRARDOT / GIRARDOT;ago-18
101124;5E1181;GIRARDOT / GIRARDOT;jul-18
101124;5E1181;GIRARDOT / GIRARDOT;jun-18
101124;5E1181;GIRARDOT / GIRARDOT;mar-18
101124;5E1181;GIRARDOT / GIRARDOT;ago-18
101215;5E1181;GIRARDOT / GIRARDOT;jul-18
101215;5E1181;GIRARDOT / GIRARDOT;jun-18
101215;5E1181;GIRARDOT / GIRARDOT;mar-18
101215;5E1181;GIRARDOT / GIRARDOT;ago-18
101218;5E1181;GIRARDOT / GIRARDOT;jul-18
101218;5E1181;GIRARDOT / GIRARDOT;jun-18
101218;5E1181;GIRARDOT / GIRARDOT;mar-18
101218;5E1181;GIRARDOT / GIRARDOT;ago-18
100991;5E1181;GIRARDOT / GIRARDOT;jul-18
100991;5E1181;GIRARDOT / GIRARDOT;jun-18
100991;5E1181;GIRARDOT / GIRARDOT;mar-18
100991;5E1181;GIRARDOT / GIRARDOT;ago-18
101005;5E1181;GIRARDOT / GIRARDOT;jul-18
101005;5E1181;GIRARDOT / GIRARDOT;jun-18
101005;5E1181;GIRARDOT / GIRARDOT;mar-18
101005;5E1181;GIRARDOT / GIRARDOT;ago-18
101007;5E1181;GIRARDOT / GIRARDOT;jul-18
101007;5E1181;GIRARDOT / GIRARDOT;jun-18
101007;5E1181;GIRARDOT / GIRARDOT;mar-18
101007;5E1181;GIRARDOT / GIRARDOT;ago-18
101076;5E1181;GIRARDOT / GIRARDOT;jul-18
101076;5E1181;GIRARDOT / GIRARDOT;jun-18
101076;5E1181;GIRARDOT / GIRARDOT;mar-18
101076;5E1181;GIRARDOT / GIRARDOT;ago-18
101102;5E1181;GIRARDOT / GIRARDOT;jul-18
101102;5E1181;GIRARDOT / GIRARDOT;jun-18
101102;5E1181;GIRARDOT / GIRARDOT;mar-18
101102;5E1181;GIRARDOT / GIRARDOT;ago-18
101122;5E1181;GIRARDOT / GIRARDOT;jul-18
101122;5E1181;GIRARDOT / GIRARDOT;jun-18
101122;5E1181;GIRARDOT / GIRARDOT;mar-18
101122;5E1181;GIRARDOT / GIRARDOT;ago-18
101216;5E1181;GIRARDOT / GIRARDOT;jul-18
101216;5E1181;GIRARDOT / GIRARDOT;jun-18
101216;5E1181;GIRARDOT / GIRARDOT;mar-18
101216;5E1181;GIRARDOT / GIRARDOT;ago-18
101220;5E1181;GIRARDOT / GIRARDOT;jul-18
101220;5E1181;GIRARDOT / GIRARDOT;jun-18
101220;5E1181;GIRARDOT / GIRARDOT;mar-18
101220;5E1181;GIRARDOT / GIRARDOT;ago-18
101225;5E1181;GIRARDOT / GIRARDOT;jul-18
101225;5E1181;GIRARDOT / GIRARDOT;jun-18
101225;5E1181;GIRARDOT / GIRARDOT;mar-18
101225;5E1181;GIRARDOT / GIRARDOT;ago-18
101228;5E1181;GIRARDOT / GIRARDOT;jul-18
101228;5E1181;GIRARDOT / GIRARDOT;jun-18
101228;5E1181;GIRARDOT / GIRARDOT;mar-18
101228;5E1181;GIRARDOT / GIRARDOT;ago-18
101233;5E1181;GIRARDOT / GIRARDOT;jul-18
101233;5E1181;GIRARDOT / GIRARDOT;jun-18
101233;5E1181;GIRARDOT / GIRARDOT;mar-18
101233;5E1181;GIRARDOT / GIRARDOT;ago-18
101234;5E1181;GIRARDOT / GIRARDOT;jul-18
101234;5E1181;GIRARDOT / GIRARDOT;jun-18
101234;5E1181;GIRARDOT / GIRARDOT;mar-18
101234;5E1181;GIRARDOT / GIRARDOT;ago-18
101235;5E1181;GIRARDOT / GIRARDOT;jul-18
101235;5E1181;GIRARDOT / GIRARDOT;jun-18
101235;5E1181;GIRARDOT / GIRARDOT;mar-18
101235;5E1181;GIRARDOT / GIRARDOT;ago-18
101236;5E1181;GIRARDOT / GIRARDOT;jul-18
101236;5E1181;GIRARDOT / GIRARDOT;jun-18
101236;5E1181;GIRARDOT / GIRARDOT;mar-18
101236;5E1181;GIRARDOT / GIRARDOT;ago-18
101237;5E1181;GIRARDOT / GIRARDOT;jul-18
101237;5E1181;GIRARDOT / GIRARDOT;jun-18
101237;5E1181;GIRARDOT / GIRARDOT;mar-18
101237;5E1181;GIRARDOT / GIRARDOT;ago-18
101238;5E1181;GIRARDOT / GIRARDOT;jul-18
101238;5E1181;GIRARDOT / GIRARDOT;jun-18
101238;5E1181;GIRARDOT / GIRARDOT;mar-18
101238;5E1181;GIRARDOT / GIRARDOT;ago-18
101239;5E1181;GIRARDOT / GIRARDOT;jul-18
101239;5E1181;GIRARDOT / GIRARDOT;jun-18
101239;5E1181;GIRARDOT / GIRARDOT;mar-18
101239;5E1181;GIRARDOT / GIRARDOT;ago-18
101240;5E1181;GIRARDOT / GIRARDOT;jul-18
101240;5E1181;GIRARDOT / GIRARDOT;jun-18
101240;5E1181;GIRARDOT / GIRARDOT;mar-18
101240;5E1181;GIRARDOT / GIRARDOT;ago-18
101242;5E1181;GIRARDOT / GIRARDOT;jul-18
101242;5E1181;GIRARDOT / GIRARDOT;jun-18
101242;5E1181;GIRARDOT / GIRARDOT;mar-18
101242;5E1181;GIRARDOT / GIRARDOT;ago-18
101247;5E1181;GIRARDOT / GIRARDOT;jul-18
101247;5E1181;GIRARDOT / GIRARDOT;jun-18
101247;5E1181;GIRARDOT / GIRARDOT;mar-18
101247;5E1181;GIRARDOT / GIRARDOT;ago-18
101253;5E1181;GIRARDOT / GIRARDOT;jul-18
101253;5E1181;GIRARDOT / GIRARDOT;jun-18
101253;5E1181;GIRARDOT / GIRARDOT;mar-18
101253;5E1181;GIRARDOT / GIRARDOT;ago-18
101254;5E1181;GIRARDOT / GIRARDOT;jul-18
101254;5E1181;GIRARDOT / GIRARDOT;jun-18
101254;5E1181;GIRARDOT / GIRARDOT;mar-18
101254;5E1181;GIRARDOT / GIRARDOT;ago-18
101257;5E1181;GIRARDOT / GIRARDOT;jul-18
101257;5E1181;GIRARDOT / GIRARDOT;jun-18
101257;5E1181;GIRARDOT / GIRARDOT;mar-18
101257;5E1181;GIRARDOT / GIRARDOT;ago-18
101260;5E1181;GIRARDOT / GIRARDOT;jul-18
101260;5E1181;GIRARDOT / GIRARDOT;jun-18
101260;5E1181;GIRARDOT / GIRARDOT;mar-18
101260;5E1181;GIRARDOT / GIRARDOT;ago-18
102376;5E1181;GIRARDOT / GIRARDOT;jul-18
102376;5E1181;GIRARDOT / GIRARDOT;jun-18
102376;5E1181;GIRARDOT / GIRARDOT;mar-18
102376;5E1181;GIRARDOT / GIRARDOT;ago-18
102449;5E1181;GIRARDOT / GIRARDOT;jul-18
102449;5E1181;GIRARDOT / GIRARDOT;jun-18
102449;5E1181;GIRARDOT / GIRARDOT;mar-18
102449;5E1181;GIRARDOT / GIRARDOT;ago-18
100004;5E1181;GIRARDOT / GIRARDOT;jul-18
100004;5E1181;GIRARDOT / GIRARDOT;jun-18
100004;5E1181;GIRARDOT / GIRARDOT;mar-18
100004;5E1181;GIRARDOT / GIRARDOT;ago-18
100869;5E1181;GIRARDOT / GIRARDOT;jul-18
100869;5E1181;GIRARDOT / GIRARDOT;jun-18
100869;5E1181;GIRARDOT / GIRARDOT;mar-18
100869;5E1181;GIRARDOT / GIRARDOT;ago-18
100871;5E1181;GIRARDOT / GIRARDOT;jul-18
100871;5E1181;GIRARDOT / GIRARDOT;jun-18
100871;5E1181;GIRARDOT / GIRARDOT;mar-18
100871;5E1181;GIRARDOT / GIRARDOT;ago-18
100872;5E1181;GIRARDOT / GIRARDOT;jul-18
100872;5E1181;GIRARDOT / GIRARDOT;jun-18
100872;5E1181;GIRARDOT / GIRARDOT;mar-18
100872;5E1181;GIRARDOT / GIRARDOT;ago-18
100876;5E1181;GIRARDOT / GIRARDOT;jul-18
100876;5E1181;GIRARDOT / GIRARDOT;jun-18
100876;5E1181;GIRARDOT / GIRARDOT;mar-18
100876;5E1181;GIRARDOT / GIRARDOT;ago-18
100877;5E1181;GIRARDOT / GIRARDOT;jul-18
100877;5E1181;GIRARDOT / GIRARDOT;jun-18
100877;5E1181;GIRARDOT / GIRARDOT;mar-18
100877;5E1181;GIRARDOT / GIRARDOT;ago-18
100970;5E1181;GIRARDOT / GIRARDOT;jul-18
100970;5E1181;GIRARDOT / GIRARDOT;jun-18
100970;5E1181;GIRARDOT / GIRARDOT;mar-18
100970;5E1181;GIRARDOT / GIRARDOT;ago-18
101024;5E1181;LAGOSOL / LAGOSOL;jul-18
101024;5E1181;LAGOSOL / LAGOSOL;jun-18
101024;5E1181;LAGOSOL / LAGOSOL;mar-18
101024;5E1181;LAGOSOL / LAGOSOL;ago-18
101105;5E1181;LAGOSOL / LAGOSOL;jul-18
101105;5E1181;LAGOSOL / LAGOSOL;jun-18
101105;5E1181;LAGOSOL / LAGOSOL;mar-18
101105;5E1181;LAGOSOL / LAGOSOL;ago-18
101118;5E1181;LAGOSOL / LAGOSOL;jul-18
101118;5E1181;LAGOSOL / LAGOSOL;jun-18
101118;5E1181;LAGOSOL / LAGOSOL;mar-18
101118;5E1181;LAGOSOL / LAGOSOL;ago-18
101119;5E1181;LAGOSOL / LAGOSOL;jul-18
101119;5E1181;LAGOSOL / LAGOSOL;jun-18
101119;5E1181;LAGOSOL / LAGOSOL;mar-18
101119;5E1181;LAGOSOL / LAGOSOL;ago-18
101120;5E1181;LAGOSOL / LAGOSOL;jul-18
101120;5E1181;LAGOSOL / LAGOSOL;jun-18
101120;5E1181;LAGOSOL / LAGOSOL;mar-18
101120;5E1181;LAGOSOL / LAGOSOL;ago-18
101121;5E1181;LAGOSOL / LAGOSOL;jul-18
101121;5E1181;LAGOSOL / LAGOSOL;jun-18
101121;5E1181;LAGOSOL / LAGOSOL;mar-18
101121;5E1181;LAGOSOL / LAGOSOL;ago-18
101196;5E1181;LAGOSOL / LAGOSOL;jul-18
101196;5E1181;LAGOSOL / LAGOSOL;jun-18
101196;5E1181;LAGOSOL / LAGOSOL;mar-18
101196;5E1181;LAGOSOL / LAGOSOL;ago-18
101219;5E1181;LAGOSOL / LAGOSOL;jul-18
101219;5E1181;LAGOSOL / LAGOSOL;jun-18
101219;5E1181;LAGOSOL / LAGOSOL;mar-18
101219;5E1181;LAGOSOL / LAGOSOL;ago-18
101221;5E1181;LAGOSOL / LAGOSOL;jul-18
101221;5E1181;LAGOSOL / LAGOSOL;jun-18
101221;5E1181;LAGOSOL / LAGOSOL;mar-18
101221;5E1181;LAGOSOL / LAGOSOL;ago-18
101222;5E1181;LAGOSOL / LAGOSOL;jul-18
101222;5E1181;LAGOSOL / LAGOSOL;jun-18
101222;5E1181;LAGOSOL / LAGOSOL;mar-18
101222;5E1181;LAGOSOL / LAGOSOL;ago-18
101224;5E1181;LAGOSOL / LAGOSOL;jul-18
101224;5E1181;LAGOSOL / LAGOSOL;jun-18
101224;5E1181;LAGOSOL / LAGOSOL;mar-18
101224;5E1181;LAGOSOL / LAGOSOL;ago-18
101226;5E1181;LAGOSOL / LAGOSOL;jul-18
101226;5E1181;LAGOSOL / LAGOSOL;jun-18
101226;5E1181;LAGOSOL / LAGOSOL;mar-18
101226;5E1181;LAGOSOL / LAGOSOL;ago-18
101227;5E1181;LAGOSOL / LAGOSOL;jul-18
101227;5E1181;LAGOSOL / LAGOSOL;jun-18
101227;5E1181;LAGOSOL / LAGOSOL;mar-18
101227;5E1181;LAGOSOL / LAGOSOL;ago-18
101229;5E1181;LAGOSOL / LAGOSOL;jul-18
101229;5E1181;LAGOSOL / LAGOSOL;jun-18
101229;5E1181;LAGOSOL / LAGOSOL;mar-18
101229;5E1181;LAGOSOL / LAGOSOL;ago-18
101230;5E1181;LAGOSOL / LAGOSOL;jul-18
101230;5E1181;LAGOSOL / LAGOSOL;jun-18
101230;5E1181;LAGOSOL / LAGOSOL;mar-18
101230;5E1181;LAGOSOL / LAGOSOL;ago-18
101231;5E1181;LAGOSOL / LAGOSOL;jul-18
101231;5E1181;LAGOSOL / LAGOSOL;jun-18
101231;5E1181;LAGOSOL / LAGOSOL;mar-18
101231;5E1181;LAGOSOL / LAGOSOL;ago-18
101232;5E1181;LAGOSOL / LAGOSOL;jul-18
101232;5E1181;LAGOSOL / LAGOSOL;jun-18
101232;5E1181;LAGOSOL / LAGOSOL;mar-18
101232;5E1181;LAGOSOL / LAGOSOL;ago-18
101241;5E1181;LAGOSOL / LAGOSOL;jul-18
101241;5E1181;LAGOSOL / LAGOSOL;jun-18
101241;5E1181;LAGOSOL / LAGOSOL;mar-18
101241;5E1181;LAGOSOL / LAGOSOL;ago-18
101243;5E1181;LAGOSOL / LAGOSOL;jul-18
101243;5E1181;LAGOSOL / LAGOSOL;jun-18
101243;5E1181;LAGOSOL / LAGOSOL;mar-18
101243;5E1181;LAGOSOL / LAGOSOL;ago-18
101244;5E1181;LAGOSOL / LAGOSOL;jul-18
101244;5E1181;LAGOSOL / LAGOSOL;jun-18
101244;5E1181;LAGOSOL / LAGOSOL;mar-18
101244;5E1181;LAGOSOL / LAGOSOL;ago-18
101245;5E1181;LAGOSOL / LAGOSOL;jul-18
101245;5E1181;LAGOSOL / LAGOSOL;jun-18
101245;5E1181;LAGOSOL / LAGOSOL;mar-18
101245;5E1181;LAGOSOL / LAGOSOL;ago-18
101246;5E1181;LAGOSOL / LAGOSOL;jul-18
101246;5E1181;LAGOSOL / LAGOSOL;jun-18
101246;5E1181;LAGOSOL / LAGOSOL;mar-18
101246;5E1181;LAGOSOL / LAGOSOL;ago-18
101248;5E1181;LAGOSOL / LAGOSOL;jul-18
101248;5E1181;LAGOSOL / LAGOSOL;jun-18
101248;5E1181;LAGOSOL / LAGOSOL;mar-18
101248;5E1181;LAGOSOL / LAGOSOL;ago-18
101252;5E1181;LAGOSOL / LAGOSOL;jul-18
101252;5E1181;LAGOSOL / LAGOSOL;jun-18
101252;5E1181;LAGOSOL / LAGOSOL;mar-18
101252;5E1181;LAGOSOL / LAGOSOL;ago-18
101256;5E1181;LAGOSOL / LAGOSOL;jul-18
101256;5E1181;LAGOSOL / LAGOSOL;jun-18
101256;5E1181;LAGOSOL / LAGOSOL;mar-18
101256;5E1181;LAGOSOL / LAGOSOL;ago-18
101258;5E1181;LAGOSOL / LAGOSOL;jul-18
101258;5E1181;LAGOSOL / LAGOSOL;jun-18
101258;5E1181;LAGOSOL / LAGOSOL;mar-18
101258;5E1181;LAGOSOL / LAGOSOL;ago-18
101259;5E1181;LAGOSOL / LAGOSOL;jul-18
101259;5E1181;LAGOSOL / LAGOSOL;jun-18
101259;5E1181;LAGOSOL / LAGOSOL;mar-18
101259;5E1181;LAGOSOL / LAGOSOL;ago-18
102182;5E1181;LAGOSOL / LAGOSOL;jul-18
102182;5E1181;LAGOSOL / LAGOSOL;jun-18
102182;5E1181;LAGOSOL / LAGOSOL;mar-18
102182;5E1181;LAGOSOL / LAGOSOL;ago-18
102183;5E1181;LAGOSOL / LAGOSOL;jul-18
102183;5E1181;LAGOSOL / LAGOSOL;jun-18
102183;5E1181;LAGOSOL / LAGOSOL;mar-18
102183;5E1181;LAGOSOL / LAGOSOL;ago-18
100870;5E1181;LAGOSOL / LAGOSOL;jul-18
100870;5E1181;LAGOSOL / LAGOSOL;jun-18
100870;5E1181;LAGOSOL / LAGOSOL;mar-18
100870;5E1181;LAGOSOL / LAGOSOL;ago-18
101997;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
101997;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
101997;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;mar-18
101997;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;ago-18
102067;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
102067;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
102067;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;mar-18
102067;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;ago-18
102361;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
102361;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
102361;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;mar-18
102361;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;ago-18
100377;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
100377;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
100377;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;mar-18
100377;5A1011;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;ago-18
101033;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
101033;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
101033;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;mar-18
101033;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;ago-18
101134;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
101134;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
101134;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;mar-18
101134;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;ago-18
101168;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
101168;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
101168;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;mar-18
101168;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;ago-18
101192;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
101192;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
101192;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;mar-18
101192;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;ago-18
101204;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jul-18
101204;5A1012;VENTA -28101004 / CENTRO DE SERVICIOS Y DESARROLLO EMPRESA - TRABAJO MÓVIL;jun-18
